"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"5841","동물위탁관리업","02_03_10_P","3110000","311000004820180015","20180618","","03","폐업","0002","폐업","20191122","","","","02-3152-9075","0","","서울특별시 은평구 응암동 ***-***","서울특별시 은평구 백련산로 **, *층 (응암동)","03470","참좋은동물병원","20220428181103","I","2022-07-02 17:34:28.0","","193081.852188715","453992.56368201","동물위탁관리업","동물위탁관리업","000","0",
"5842","동물위탁관리업","02_03_10_P","3260000","326000004820210002","20210429","","03","폐업","0002","폐업","20220928","","","","0512312316","0","","부산광역시 서구 동대신동*가 **-*","부산광역시 서구 보수대로***번길 ** (동대신동*가)","49205","댕댕이 유치원","20220929165524","U","2022-10-01 02:40:00.0","","383905.863336073","181775.573229321","동물위탁관리업","동물위탁관리업","000","0",
"5843","동물위탁관리업","02_03_10_P","3330000","333000004820200010","20200403","","03","폐업","0002","폐업","20220204","","","","051-715-5641","0","","부산광역시 해운대구 우동 **** ***호","부산광역시 해운대구 센텀*로 **, *층 ***호 (우동)","48059","주식회사브이브이아이피","20220428181043","I","2022-07-02 17:34:28.0","","394027.029503192","187971.905557994","동물위탁관리업","동물위탁관리업","L00","0",
"5844","동물위탁관리업","02_03_10_P","3330000","333000004820210015","20210428","","03","폐업","0002","폐업","20221228","","","","010-9893-4210","0","","부산광역시 해운대구 우동 1405-1 마린시티자이","부산광역시 해운대구 마린시티1로 9, 203호 (우동, 마린시티자이)","48092","스파 앤 컷","20221228113009","U","2022-12-31 02:40:00.0","","395227.539849168","186525.177625331","동물위탁관리업","동물위탁관리업","000","0",
"5845","동물위탁관리업","02_03_10_P","3430000","343000004820180005","20180425","","03","폐업","0002","폐업","20210419","","","","053-565-0306","0","","대구광역시 서구 내당동 ***-**","대구광역시 서구 서대구로*길 ** (내당동)","41864","핸독","20220428181015","I","2022-07-02 17:34:28.0","","340832.698322319","263364.745481075","동물위탁관리업","동물위탁관리업","000","0",
"5846","동물위탁관리업","02_03_10_P","3430000","343000004820180014","20180608","","03","폐업","0002","폐업","20200819","","","","","0","","대구광역시 서구 비산동 ****","대구광역시 서구 북비산로 ***, *층 (비산동)","41736","초이스퍼피","20220428181016","I","2022-07-02 17:34:28.0","","342267.85051809","265451.147983318","동물위탁관리업","동물위탁관리업","000","0",
"5847","동물위탁관리업","02_03_10_P","3470000","347000004820180008","20180501","","03","폐업","0002","폐업","20190724","","","","","0","","대구광역시 달서구 송현동 ***-*","대구광역시 달서구 월배로**길 *** (송현동)","42736","포펫츠","20220428181013","I","2022-07-02 17:34:28.0","","339893.506429586","260531.331072801","동물위탁관리업","동물위탁관리업","000","0",
"5848","동물위탁관리업","02_03_10_P","3540000","354000004820180041","20180704","","03","폐업","0002","폐업","20210407","","","","","0","","인천광역시 부평구 부평동 ***-*","인천광역시 부평구 시장로 **-*, 드림빌딩 (부평동)","21394","도그마루 요양보호소","20220428181120","I","2022-07-02 17:34:28.0","","175697.426035524","443575.261615041","동물위탁관리업","동물위탁관리업","000","0",
"5849","동물위탁관리업","02_03_10_P","3540000","354000004820180045","20180717","","03","폐업","0002","폐업","20211208","","","","032-3360-8988","0","","인천광역시 부평구 부평동 ***-*","인천광역시 부평구 육동로 *, *층 (부평동)","21425","함박이네 애견샵","20220428181120","I","2022-07-02 17:34:28.0","","175589.206350995","442652.78695053","동물위탁관리업","동물위탁관리업","000","0",
"5850","동물위탁관리업","02_03_10_P","3540000","354000004820180046","20180717","","03","폐업","0002","폐업","20220502","","","","","0","","인천광역시 부평구 부개동 **-***","인천광역시 부평구 부흥북로 *** (부개동)","21352","우주를 줄개","20220503092113","U","2022-07-02 17:34:28.0","","176442.921440301","444336.424587142","동물위탁관리업","동물위탁관리업","000","0",
"5851","동물위탁관리업","02_03_10_P","3540000","354000004820180055","20180920","","03","폐업","0002","폐업","20211207","","","","032-344-5554","0","","인천광역시 부평구 부평동 ***-** 롯데아이원","인천광역시 부평구 경인로 ***, 롯데아이원 (부평동)","21408","동수사랑 동물병원","20220428181121","I","2022-07-02 17:34:28.0","","175049.668135268","442663.224682984","동물위탁관리업","동물위탁관리업","000","0",
"5852","동물위탁관리업","02_03_10_P","3540000","354000004820180064","20181016","","03","폐업","0002","폐업","20200803","","","","032-521-0003","0","","인천광역시 부평구 산곡동 ***-* 산곡프라자","인천광역시 부평구 마장로 ***, 산곡프라자 (산곡동)","21376","펫사랑 동물병원","20220428181121","I","2022-07-02 17:34:28.0","","173688.467850799","444312.698528613","동물위탁관리업","동물위탁관리업","L00","0",
"5853","동물위탁관리업","02_03_10_P","3540000","354000004820180081","20181121","","03","폐업","0002","폐업","20200914","","","","032-503-9226","0","","인천광역시 부평구 산곡동 ***-* 무지개아파트","인천광역시 부평구 마장로***번길 **, *층 (산곡동, 무지개아파트)","21376","황언니 펫살롱","20220428181122","I","2022-07-02 17:34:28.0","","173721.782058434","444354.232878797","동물위탁관리업","동물위탁관리업","000","0",
"5854","동물위탁관리업","02_03_10_P","3540000","354000004820190001","20190110","","03","폐업","0002","폐업","20210120","","","","","0","","인천광역시 부평구 부평동 ***-**","인천광역시 부평구 동수북로 ***, *층 (부평동)","21407","강아지난다","20220428181123","I","2022-07-02 17:34:28.0","","175572.786680536","442988.345111809","동물위탁관리업","동물위탁관리업","000","0",
"5855","동물위탁관리업","02_03_10_P","3540000","354000004820190006","20190222","","03","폐업","0002","폐업","20211231","","","","032-505-5437","0","","인천광역시 부평구 부평동 ***-* 대신스카이프라자 B**호","인천광역시 부평구 부평대로 *, 대신스카이프라자 B**호 (부평동)","21394","마리레시피&amp;치치","20220428181123","I","2022-07-02 17:34:28.0","","175485.832125716","443359.027528686","동물위탁관리업","동물위탁관리업","000","0",
"5856","동물위탁관리업","02_03_10_P","3600000","360000004820190035","20190919","","03","폐업","0002","폐업","20191222","","","","","0","","광주광역시 서구 치평동 ****-* 상무트윈스 *층, ***호","광주광역시 서구 상무중앙로 **, 상무트윈스 *층 ***호 (치평동)","61949","하리네유치원","20220428181015","I","2022-07-02 17:34:28.0","","186159.073750234","183917.450762113","동물위탁관리업","동물위탁관리업","000","0",
"5857","동물위탁관리업","02_03_10_P","3600000","360000004820190042","20191210","","03","폐업","0002","폐업","20201005","","","","062-375-0802","0","","광주광역시 서구 치평동 ****-* ***호","광주광역시 서구 상무화원로 **, ***호 (치평동)","61960","러블리주니","20220428181015","I","2022-07-02 17:34:28.0","","185599.396229509","182877.20219297","동물위탁관리업","동물위탁관리업","000","0",
"5858","동물위탁관리업","02_03_10_P","3600000","360000004820210006","20210408","","03","폐업","0002","폐업","20210506","","","","","0","","광주광역시 서구 쌍촌동 ****-* ***호","광주광역시 서구 상무오월로**번길 *-*, ***호 (쌍촌동)","61966","everyday cat","20220428181017","I","2022-07-02 17:34:28.0","","187322.632759468","184090.971152294","동물위탁관리업","동물위탁관리업","000","0",
"5859","동물위탁관리업","02_03_10_P","3670000","367000004820180012","20180529","","03","폐업","0002","폐업","20221026","","","","","0","","대전광역시 유성구 계산동 ***-*","대전광역시 유성구 학산로 * (계산동)","34207","이스펫셜","20221026154756","U","2022-10-28 02:40:00.0","","226963.957316845","315108.578112823","동물위탁관리업","동물위탁관리업","000","0",
"5860","동물위탁관리업","02_03_10_P","3670000","367000004820180016","20180801","","03","폐업","0002","폐업","20191211","","","","0428677588","0","","대전광역시 유성구 전민동 ***-*","대전광역시 유성구 엑스포로 *** (전민동)","34052","조은동물병원","20220428181023","I","2022-07-02 17:34:28.0","","236222.96959867","321900.31459203","동물위탁관리업","동물위탁관리업","000","0",
"5861","동물위탁관리업","02_03_10_P","3670000","367000004820180029","20180830","","03","폐업","0002","폐업","20221012","","","","0424760016","0","","대전광역시 유성구 지족동 ***-*","대전광역시 유성구 은구비남로**번길 ** (지족동)","34086","나라애견","20221014143014","U","2022-10-16 02:40:00.0","","228600.723750488","319152.410683597","동물위탁관리업","동물위탁관리업","000","0",
"5862","동물위탁관리업","02_03_10_P","3690000","369000004820210012","20210802","","03","폐업","0002","폐업","20220720","","","","","0","","울산광역시 중구 성남동 ***-*","울산광역시 중구 중앙길 **-*, *층 (성남동)","44529","펫빌리지","20220720181711","U","2022-07-22 02:40:00.0","","410166.094449233","230846.174716674","동물위탁관리업","동물위탁관리업","000","0",
"5863","동물위탁관리업","02_03_10_P","3740000","374000004820190042","20190522","","03","폐업","0002","폐업","20221130","","","","","0","","경기도 수원시 권선구 금곡동 ****-*","경기도 수원시 권선구 금곡로 ***, 딜라이트* ***,***호 (금곡동)","16391","펫 패밀리","20221201095555","U","2022-12-03 02:40:00.0","","195920.279721684","419244.491632156","동물위탁관리업","동물위탁관리업","000","0",
"5864","동물위탁관리업","02_03_10_P","3740000","374000004820190065","20190917","","03","폐업","0002","폐업","20200326","","","","031-548-0336","0","","경기도 수원시 영통구 영통동 ****-*","경기도 수원시 영통구 청명로 **, *층 (영통동)","16705","냥이친구","20220428180932","I","2022-07-02 17:34:28.0","","206977.683545171","416821.927598122","동물위탁관리업","동물위탁관리업","000","0",
"5865","동물위탁관리업","02_03_10_P","3740000","374000004820190069","20190930","","03","폐업","0002","폐업","20201130","","","","","0","","경기도 수원시 장안구 송죽동 ***-* 일레체","경기도 수원시 장안구 정조로****번길 **, 일레체 *층 (송죽동)","16306","I&amp;S (그랜드 부다개스트호텔)","20220428180932","I","2022-07-02 17:34:28.0","","200262.855804102","421878.876467072","동물위탁관리업","동물위탁관리업","000","0",
"5866","동물위탁관리업","02_03_10_P","3740000","374000004820190082","20191028","","03","폐업","0002","폐업","20220428","","","","","0","","경기도 수원시 권선구 구운동 ***-*","경기도 수원시 권선구 구운중로**번길 **, ***호 (구운동)","16408","쁘띠아띠","20220429094529","I","2022-07-02 17:34:28.0","","197372.573008196","419317.832659901","동물위탁관리업","동물위탁관리업","000","0",
"5867","동물위탁관리업","02_03_10_P","3780000","378000004820180059","20180529","","03","폐업","0002","폐업","20201231","","","","031-703-7582","0","","경기도 성남시 분당구 이매동 ***-* 포티스빌딩","경기도 성남시 분당구 성남대로***번길 **, 포티스빌딩 *층 (이매동)","13567","이매동물병원","20220428180915","I","2022-07-02 17:34:28.0","","211123.539577586","432985.392508345","동물위탁관리업","동물위탁관리업","000","0",
"5868","동물위탁관리업","02_03_10_P","3780000","378000004820180075","20180625","","03","폐업","0002","폐업","20210121","","","","031-714-7475","0","","경기도 성남시 분당구 금곡동 *** 청솔마을성원아파트 상가동동 ***호","경기도 성남시 분당구 미금로 ***, 상가동동 ***호 (금곡동, 청솔마을성원아파트)","13618","루나가또","20220428180926","I","2022-07-02 17:34:28.0","","209687.824618329","427827.341314094","동물위탁관리업","동물위탁관리업","000","0",
"5869","동물위탁관리업","02_03_10_P","3780000","378000004820180076","20180627","","03","폐업","0002","폐업","20200623","","","","","0","","경기도 성남시 중원구 성남동 ****","경기도 성남시 중원구 광명로***번길 **, *층 (성남동)","13362","예쁜멍멍이","20220428180926","I","2022-07-02 17:34:28.0","","212371.324232079","436972.34407181","동물위탁관리업","동물위탁관리업","000","0",
